acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
484,-3812,17388,7,530,-1105,2025-01-27 14:15:28,0.0
1212,-4328,17072,-349,-576,-1525,2025-01-27 14:15:28,0.0
-124,-4800,18448,-837,-817,-2326,2025-01-27 14:15:28,0.0
-340,-3928,18880,-1620,-258,-2991,2025-01-27 14:15:28,0.0
-1396,-540,20420,-1606,75,-3797,2025-01-27 14:15:28,0.0
-2372,2548,20560,-1957,-2301,-3632,2025-01-27 14:15:28,0.0
-1388,3468,19436,-3219,-5518,-2911,2025-01-27 14:15:28,0.0
84,1972,18436,-4505,-6762,-1602,2025-01-27 14:15:28,0.0
1416,2672,18292,-5184,-5767,-633,2025-01-27 14:15:28,0.0
2148,2224,18300,-6014,-4158,152,2025-01-27 14:15:28,0.0
2552,416,17504,-6455,-3463,995,2025-01-27 14:15:28,
2176,-900,17272,-5939,-2018,2185,2025-01-27 14:15:28,0.0
2164,-1640,16072,-6120,-771,3433,2025-01-27 14:15:28,0.0
2192,-3220,17392,-6267,615,3981,2025-01-27 14:15:28,0.0
948,-5100,18472,-6259,1528,4086,2025-01-27 14:15:28,0.0
416,-5960,18736,-5998,463,4252,2025-01-27 14:15:28,0.0
568,-6328,18888,-5776,-870,4043,2025-01-27 14:15:28,0.0
1420,-6640,17848,-5674,-2704,3758,2025-01-27 14:15:28,0.0
3420,-7344,17848,-5297,-4405,3775,2025-01-27 14:15:28,0.0
3360,-6948,17176,-4731,-2851,3870,2025-01-27 14:15:28,0.0
3380,-6620,17420,-4704,-2013,3455,2025-01-27 14:15:28,0.0
1704,-6376,18760,-4257,-3529,3926,2025-01-27 14:15:28,0.0
2572,-5996,18404,-3173,-5728,3667,2025-01-27 14:15:28,0.0
3528,-5940,18252,-2854,-7879,3621,2025-01-27 14:15:28,0.0
3312,-5748,16392,-2689,-8603,3797,2025-01-27 14:15:28,0.0
3216,-4896,16336,-2579,-9937,4034,2025-01-27 14:15:28,0.0
2824,-6476,17248,-2116,-9337,5214,2025-01-27 14:15:28,0.0
4500,-7004,18980,-683,-7935,6071,2025-01-27 14:15:28,0.0
4200,-6708,17548,98,-8196,5504,2025-01-27 14:15:28,0.0
4524,-7056,18028,917,-9484,5009,2025-01-27 14:15:28,0.0
3344,-6564,17672,2244,-10049,4647,2025-01-27 14:15:28,0.0
6676,-6268,18324,3004,-9163,5184,2025-01-27 14:15:28,0.0
8924,-6140,18348,2871,-9811,5396,2025-01-27 14:15:28,0.0
5512,-6276,18736,2746,-12977,4983,2025-01-27 14:15:28,0.0
4824,-6436,17976,3041,-13606,5127,2025-01-27 14:15:28,0.0
3812,-6252,16124,2800,-10047,5260,2025-01-27 14:15:28,0.0
9668,-6524,17672,2169,-14043,4213,2025-01-27 14:15:28,0.0
9668,-5964,17424,1886,-10143,4072,2025-01-27 14:15:28,0.0
