acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-12152,-880,-5972,-180,122,-198,2025-01-27 14:10:55,0.0
-12020,-888,-5852,-145,180,-192,2025-01-27 14:10:55,0.0
-12204,-860,-5904,-172,205,-201,2025-01-27 14:10:55,0.0
-12064,-812,-5712,-209,165,-197,2025-01-27 14:10:55,0.0
-12032,-836,-5672,-236,180,-191,2025-01-27 14:10:55,0.0
-12120,-848,-5668,-243,205,-206,2025-01-27 14:10:55,0.0
-12120,-876,-5792,-263,250,-214,2025-01-27 14:10:55,0.0
-12072,-816,-5992,-265,270,-214,2025-01-27 14:10:55,0.0
-12164,-860,-5852,-288,191,-240,2025-01-27 14:10:55,0.0
-12096,-848,-5928,-343,147,-238,2025-01-27 14:10:55,0.0
-12116,-932,-5836,-348,128,-248,2025-01-27 14:10:55,0.0
-12012,-840,-5812,-337,122,-220,2025-01-27 14:10:55,0.0
-12048,-984,-5948,-308,156,-221,2025-01-27 14:10:55,0.0
-11904,-904,-5820,-305,247,-227,2025-01-27 14:10:55,0.0
-11964,-996,-5920,-300,265,-226,2025-01-27 14:10:55,0.0
-12156,-876,-5868,-282,213,-240,2025-01-27 14:10:55,0.0
-12172,-852,-5680,-257,121,-213,2025-01-27 14:10:55,0.0
-12164,-924,-5736,-240,102,-229,2025-01-27 14:10:55,0.0
-11960,-908,-5668,-255,148,-229,2025-01-27 14:10:55,0.0
-12160,-860,-5616,-269,258,-229,2025-01-27 14:10:55,0.0
-11996,-904,-5840,-259,295,-210,2025-01-27 14:10:55,0.0
-12116,-808,-5860,-271,283,-214,2025-01-27 14:10:55,0.0
-12200,-808,-5920,-272,292,-194,2025-01-27 14:10:55,0.0
-12108,-892,-5868,-281,266,-225,2025-01-27 14:10:55,0.0
-12064,-904,-5820,-240,229,-192,2025-01-27 14:10:55,0.0
-12068,-868,-5888,-186,217,-215,2025-01-27 14:10:55,0.0
-12136,-972,-5816,-189,225,-176,2025-01-27 14:10:55,0.0
-12208,-908,-5884,-175,228,-182,2025-01-27 14:10:55,0.0
-12084,-884,-5756,-159,262,-158,2025-01-27 14:10:55,0.0
-12124,-864,-5700,-168,281,-171,2025-01-27 14:10:55,0.0
-12112,-892,-5976,-144,119,-208,2025-01-27 14:10:55,0.0
-12088,-948,-5724,-107,210,-175,2025-01-27 14:10:55,0.0
-12208,-908,-6020,-131,234,-180,2025-01-27 14:10:55,0.0
-12104,-892,-6012,-148,205,-173,2025-01-27 14:10:55,0.0
-12204,-776,-5900,-154,136,-139,2025-01-27 14:10:55,0.0
-12084,-864,-5876,-155,101,-146,2025-01-27 14:10:55,0.0
-12024,-872,-5780,-159,118,-162,2025-01-27 14:10:55,0.0
-12084,-788,-5816,-96,217,-164,2025-01-27 14:10:55,0.0
-12104,-832,-5832,-123,257,-158,2025-01-27 14:10:55,0.0
-12080,-800,-6028,-179,207,-176,2025-01-27 14:10:55,0.0
-12116,-820,-5916,-168,154,-142,2025-01-27 14:10:55,0.0
-12096,-856,-5976,-190,128,-165,2025-01-27 14:10:55,0.0
-12004,-792,-5932,-200,109,-174,2025-01-27 14:10:55,0.0
-12092,-864,-6136,-190,177,-204,2025-01-27 14:10:55,0.0
-11988,-852,-6060,-213,181,-202,2025-01-27 14:10:55,0.0
-11984,-792,-6004,-219,134,-188,2025-01-27 14:10:55,0.0
-12044,-792,-5876,-203,117,-211,2025-01-27 14:10:55,0.0
-12016,-840,-5812,-213,143,-214,2025-01-27 14:10:55,0.0
-12040,-960,-5872,-212,160,-196,2025-01-27 14:10:55,0.0
-12124,-912,-5816,-216,177,-168,2025-01-27 14:10:55,0.0
-12064,-884,-5852,-176,205,-159,2025-01-27 14:10:55,0.0
-12016,-892,-5768,-196,227,-195,2025-01-27 14:10:55,0.0
-12032,-840,-5984,-142,219,-140,2025-01-27 14:10:55,0.0
-12092,-916,-5848,-127,190,-120,2025-01-27 14:10:55,0.0
-11964,-824,-6004,-106,198,-96,2025-01-27 14:10:55,0.0
