acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-12604,-548,8068,-110,-246,-100,2025-01-27 14:06:23,0.0
-12600,-600,8192,-117,-342,-95,2025-01-27 14:06:23,0.0
-12488,-584,8200,-113,-249,-137,2025-01-27 14:06:23,0.0
-12496,-608,8088,-168,-70,-154,2025-01-27 14:06:23,0.0
-12592,-592,8032,-171,44,-142,2025-01-27 14:06:23,0.0
-12704,-588,8048,-193,70,-70,2025-01-27 14:06:24,0.0
-12584,-544,7880,-189,116,-56,2025-01-27 14:06:24,0.0
-12604,-456,8092,-239,115,-61,2025-01-27 14:06:24,0.0
-12676,-324,8112,-234,56,-97,2025-01-27 14:06:24,0.0
-12688,-500,8160,-225,52,-142,2025-01-27 14:06:24,0.0
-12628,-520,8004,-236,-19,-118,2025-01-27 14:06:24,0.0
-12668,-452,8116,-228,-45,-129,2025-01-27 14:06:24,0.0
-12496,-260,8400,-212,35,-168,2025-01-27 14:06:24,0.0
-12556,-352,8332,-163,79,-228,2025-01-27 14:06:24,0.0
-12664,-396,8324,-139,56,-183,2025-01-27 14:06:24,0.0
-12636,-340,8048,-54,-14,-183,2025-01-27 14:06:24,0.0
-12372,-480,8488,-6,6,-181,2025-01-27 14:06:24,0.0
-12412,-368,8252,11,117,-197,2025-01-27 14:06:24,0.0
-12572,-232,8324,-65,253,-178,2025-01-27 14:06:24,0.0
-12672,-264,8324,-133,274,-207,2025-01-27 14:06:24,0.0
-12472,-296,8072,-183,354,-161,2025-01-27 14:06:24,0.0
-12496,-300,7968,-247,362,-83,2025-01-27 14:06:24,0.0
-12644,-276,8132,-276,360,-87,2025-01-27 14:06:24,0.0
-12740,-364,8004,-378,329,-87,2025-01-27 14:06:24,0.0
-12412,-420,8020,-111,251,-214,2025-01-27 14:06:24,0.0
-12436,-380,8108,-115,302,-236,2025-01-27 14:06:24,0.0
-12440,-432,8172,-138,310,-278,2025-01-27 14:06:24,0.0
-12628,-308,8240,-156,258,-265,2025-01-27 14:06:24,0.0
-12624,-320,8268,-177,240,-270,2025-01-27 14:06:24,0.0
-12796,-388,8316,-148,187,-220,2025-01-27 14:06:24,0.0
-12768,-232,8168,-169,164,-186,2025-01-27 14:06:24,0.0
