acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
18604,-628,4672,-183,63,-173,2025-01-27 13:54:18,0.0
18688,-528,4712,-176,110,-193,2025-01-27 13:54:18,0.0
18720,-372,4728,-124,169,-181,2025-01-27 13:54:18,0.0
18708,-488,4824,-163,151,-173,2025-01-27 13:54:19,0.0
18640,-472,4784,-107,110,-166,2025-01-27 13:54:19,0.0
18612,-504,4936,-142,55,-146,2025-01-27 13:54:19,0.0
18592,-632,4808,-158,98,-175,2025-01-27 13:54:19,0.0
18716,-580,4788,-161,210,-167,2025-01-27 13:54:19,0.0
18760,-572,4820,-182,258,-172,2025-01-27 13:54:19,0.0
18696,-564,4876,-206,266,-195,2025-01-27 13:54:19,0.0
18740,-476,4744,-189,225,-187,2025-01-27 13:54:19,0.0
18684,-448,4884,-174,192,-175,2025-01-27 13:54:19,0.0
18752,-412,4732,-161,186,-181,2025-01-27 13:54:19,0.0
18768,-480,4732,-166,160,-186,2025-01-27 13:54:19,0.0
18692,-484,4716,-174,129,-173,2025-01-27 13:54:19,0.0
18680,-580,4764,-144,165,-154,2025-01-27 13:54:19,0.0
18808,-448,4764,-175,246,-173,2025-01-27 13:54:19,0.0
18680,-556,4748,-145,158,-137,2025-01-27 13:54:19,0.0
18680,-504,4700,-146,175,-146,2025-01-27 13:54:19,0.0
18652,-548,4952,-183,140,-142,2025-01-27 13:54:19,0.0
18664,-516,4864,-192,183,-148,2025-01-27 13:54:19,0.0
18768,-468,4964,-186,240,-140,2025-01-27 13:54:19,0.0
18672,-628,5252,-54,107,15,2025-01-27 13:54:19,0.0
18656,-920,4720,-173,128,170,2025-01-27 13:54:19,0.0
18228,-1176,4604,-220,541,315,2025-01-27 13:54:19,0.0
18016,-1700,4676,-197,729,678,2025-01-27 13:54:19,0.0
18100,-1644,4680,-271,870,854,2025-01-27 13:54:19,0.0
18328,-1568,4596,-603,1530,986,2025-01-27 13:54:19,0.0
18612,-1904,5212,-761,2292,1139,2025-01-27 13:54:19,0.0
19036,-2076,5260,-825,2270,1240,2025-01-27 13:54:19,0.0
19604,-2068,4744,-904,1403,1099,2025-01-27 13:54:19,0.0
19984,-1916,4504,-1011,-118,768,2025-01-27 13:54:19,0.0
20056,-1748,4160,-1168,-1840,251,2025-01-27 13:54:19,0.0
19308,-2016,4212,-1374,-3111,-234,2025-01-27 13:54:19,0.0
18548,-1904,4408,-1321,-2909,-345,2025-01-27 13:54:19,0.0
18020,-1708,3952,-1172,-1558,-450,2025-01-27 13:54:19,0.0
18056,-1772,3400,-1269,-285,-695,2025-01-27 13:54:19,0.0
18536,-1740,3520,-1388,198,-831,2025-01-27 13:54:19,0.0
18992,-1660,3440,-1520,-199,-944,2025-01-27 13:54:19,0.0
19160,-1672,3576,-1793,-876,-948,2025-01-27 13:54:19,0.0
18844,-1612,3732,-1942,-1564,-972,2025-01-27 13:54:19,0.0
18828,-1592,3732,-1938,-2001,-981,2025-01-27 13:54:19,0.0
19096,-1140,4092,-1958,-1882,-1213,2025-01-27 13:54:19,0.0
19508,-772,4272,-1856,-1458,-1580,2025-01-27 13:54:19,0.0
19500,-928,4000,-1804,-1133,-1871,2025-01-27 13:54:19,0.0
19408,-440,4172,-1539,-1286,-2004,2025-01-27 13:54:19,0.0
19104,-120,3736,-1543,-2480,-1932,2025-01-27 13:54:19,0.0
18952,-80,4312,-1702,-3725,-1913,2025-01-27 13:54:19,0.0
18712,36,4764,-1538,-4188,-1859,2025-01-27 13:54:19,0.0
18524,600,4492,-1292,-4233,-1711,2025-01-27 13:54:19,0.0
18528,1020,4060,-913,-3863,-1666,2025-01-27 13:54:19,0.0
18592,1384,3488,-480,-3102,-1553,2025-01-27 13:54:19,0.0
19372,1660,2996,-158,-2165,-1627,2025-01-27 13:54:19,0.0
19624,1664,2792,60,-1483,-1776,2025-01-27 13:54:19,0.0
19492,1636,2604,440,-1733,-1989,2025-01-27 13:54:19,0.0
19128,952,1944,855,-2695,-1766,2025-01-27 13:54:19,0.0
17660,76,1260,988,-3354,-1200,2025-01-27 13:54:19,0.0
18068,-632,348,439,-2680,-942,2025-01-27 13:54:19,0.0
18872,-164,512,-649,140,-1924,2025-01-27 13:54:19,0.0
17976,472,808,-1297,2342,-2688,2025-01-27 13:54:19,0.0
17880,1572,1284,-1512,2896,-2679,2025-01-27 13:54:19,0.0
18408,1768,1512,-1337,2955,-2618,2025-01-27 13:54:19,0.0
18560,1708,1512,-1143,2357,-2501,2025-01-27 13:54:19,0.0
18340,1580,1780,-960,779,-2393,2025-01-27 13:54:20,0.0
