acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-12480,-724,-5208,-104,75,-198,2025-01-27 14:10:14,0.0
-12344,-696,-5332,-103,105,-186,2025-01-27 14:10:14,0.0
-12388,-604,-5048,-93,158,-201,2025-01-27 14:10:14,0.0
-12416,-620,-5012,-58,203,-182,2025-01-27 14:10:14,0.0
-12332,-640,-5192,-105,130,-153,2025-01-27 14:10:14,0.0
-12320,-796,-5324,-74,112,-175,2025-01-27 14:10:15,0.0
-12432,-752,-5188,-82,210,-143,2025-01-27 14:10:15,0.0
-12372,-812,-5080,-58,310,-134,2025-01-27 14:10:15,0.0
-12392,-636,-5240,-27,239,-155,2025-01-27 14:10:15,0.0
-12464,-644,-5204,-77,137,-153,2025-01-27 14:10:15,0.0
-12396,-692,-5300,-83,66,-129,2025-01-27 14:10:15,0.0
-12432,-756,-5336,-137,146,-166,2025-01-27 14:10:15,0.0
-12388,-748,-5224,-129,187,-133,2025-01-27 14:10:15,0.0
-12492,-764,-5356,-145,192,-144,2025-01-27 14:10:15,0.0
-12440,-652,-5288,-113,45,-170,2025-01-27 14:10:15,0.0
-12460,-680,-5200,-152,-5,-148,2025-01-27 14:10:15,0.0
-12304,-776,-5128,-121,52,-157,2025-01-27 14:10:15,0.0
-12232,-688,-5128,-116,131,-180,2025-01-27 14:10:15,0.0
-12344,-748,-5172,-121,145,-222,2025-01-27 14:10:15,0.0
-12264,-828,-5328,-130,210,-215,2025-01-27 14:10:15,0.0
-12380,-812,-5140,-71,194,-185,2025-01-27 14:10:15,0.0
-12472,-704,-5072,-117,221,-183,2025-01-27 14:10:15,0.0
-12348,-784,-5156,-103,240,-161,2025-01-27 14:10:15,0.0
-12376,-804,-5344,-137,244,-167,2025-01-27 14:10:15,0.0
-12272,-720,-5316,-118,290,-169,2025-01-27 14:10:15,0.0
-12452,-656,-5156,-142,297,-177,2025-01-27 14:10:15,0.0
-12440,-652,-5012,-121,350,-159,2025-01-27 14:10:15,0.0
-12308,-860,-5320,-138,342,-169,2025-01-27 14:10:15,0.0
-12496,-616,-5268,-169,403,-181,2025-01-27 14:10:15,0.0
-12320,-588,-5364,-208,436,-175,2025-01-27 14:10:15,0.0
-12316,-568,-5160,-212,457,-146,2025-01-27 14:10:15,0.0
-12360,-680,-5208,-199,514,-164,2025-01-27 14:10:15,0.0
-12408,-704,-5228,-240,528,-153,2025-01-27 14:10:15,0.0
-12364,-676,-5280,-233,421,-204,2025-01-27 14:10:15,0.0
-12372,-720,-5356,-130,273,-209,2025-01-27 14:10:15,0.0
-12356,-752,-5316,-151,317,-196,2025-01-27 14:10:15,0.0
-12364,-608,-5168,-165,477,-215,2025-01-27 14:10:15,0.0
-12452,-644,-5108,-205,489,-215,2025-01-27 14:10:15,0.0
-12416,-816,-5288,-192,291,-226,2025-01-27 14:10:15,0.0
-12456,-912,-5332,-159,199,-212,2025-01-27 14:10:15,0.0
-12392,-896,-5352,-128,211,-153,2025-01-27 14:10:15,0.0
-12392,-824,-5308,-131,336,-158,2025-01-27 14:10:15,0.0
-12316,-672,-5400,-163,307,-158,2025-01-27 14:10:15,0.0
-12380,-608,-5192,-185,298,-158,2025-01-27 14:10:15,0.0
-12352,-596,-5304,-200,286,-148,2025-01-27 14:10:15,0.0
-12292,-668,-5220,-173,378,-155,2025-01-27 14:10:15,0.0
-12364,-648,-5332,-232,398,-150,2025-01-27 14:10:15,0.0
-12284,-780,-5420,-186,334,-162,2025-01-27 14:10:15,0.0
-12396,-652,-5512,-247,280,-163,2025-01-27 14:10:15,0.0
-12384,-828,-5496,-312,254,-117,2025-01-27 14:10:15,0.0
-12428,-712,-5380,-246,172,-75,2025-01-27 14:10:15,0.0
-12300,-600,-5364,-323,154,-71,2025-01-27 14:10:15,0.0
-12312,-564,-5412,-359,193,-100,2025-01-27 14:10:15,0.0
-12112,-444,-5364,-364,281,-131,2025-01-27 14:10:15,0.0
-12252,-540,-5224,-379,443,-179,2025-01-27 14:10:15,0.0
-12200,-516,-5220,-366,508,-206,2025-01-27 14:10:15,0.0
-12320,-636,-5284,-372,565,-253,2025-01-27 14:10:15,0.0
-12316,-684,-5212,-317,541,-272,2025-01-27 14:10:15,0.0
-12308,-732,-5136,-228,490,-256,2025-01-27 14:10:15,0.0
-12228,-836,-5544,-188,479,-273,2025-01-27 14:10:15,0.0
-12276,-752,-5384,-145,497,-260,2025-01-27 14:10:15,0.0
-12336,-824,-5400,-96,557,-273,2025-01-27 14:10:15,0.0
-12396,-772,-5540,-105,605,-186,2025-01-27 14:10:15,0.0
-12492,-748,-5524,-131,505,-99,2025-01-27 14:10:15,0.0
-12504,-724,-5440,-87,368,5,2025-01-27 14:10:15,0.0
-12272,-756,-5392,-63,216,28,2025-01-27 14:10:16,0.0
-12272,-676,-5528,-53,200,36,2025-01-27 14:10:16,0.0
-12348,-452,-5432,-45,174,52,2025-01-27 14:10:16,0.0
-12156,-468,-5408,-122,231,68,2025-01-27 14:10:16,0.0
-12408,-252,-5520,-158,150,152,2025-01-27 14:10:16,0.0
-12392,-28,-5860,-316,84,142,2025-01-27 14:10:16,0.0
-12360,36,-5832,-475,-98,186,2025-01-27 14:10:16,0.0
-12252,104,-5960,-573,-281,213,2025-01-27 14:10:16,0.0
-12168,236,-5876,-633,-147,293,2025-01-27 14:10:16,0.0
-12300,392,-5908,-732,-264,234,2025-01-27 14:10:16,0.0
-12208,448,-5708,-810,-330,160,2025-01-27 14:10:16,0.0
-12224,484,-5428,-833,-425,112,2025-01-27 14:10:16,0.0
-12292,372,-5420,-832,-418,-1,2025-01-27 14:10:16,0.0
-12040,360,-5432,-891,-378,-163,2025-01-27 14:10:16,0.0
-12104,292,-5312,-821,-104,-262,2025-01-27 14:10:16,0.0
-11964,344,-4976,-789,287,-261,2025-01-27 14:10:16,0.0
-11976,104,-4884,-715,504,-329,2025-01-27 14:10:16,0.0
-12080,60,-4640,-689,605,-444,2025-01-27 14:10:16,0.0
-12096,36,-4684,-631,705,-503,2025-01-27 14:10:16,0.0
-12336,60,-4796,-635,632,-533,2025-01-27 14:10:16,0.0
-12340,164,-5084,-689,593,-524,2025-01-27 14:10:16,0.0
-12424,-40,-4896,-616,463,-606,2025-01-27 14:10:16,0.0
-12588,-96,-5048,-541,293,-733,2025-01-27 14:10:16,0.0
-12560,-8,-5072,-472,44,-807,2025-01-27 14:10:16,0.0
-12744,-484,-4940,-372,-43,-883,2025-01-27 14:10:16,0.0
-12460,-608,-5064,-93,-227,-1139,2025-01-27 14:10:16,0.0
-12300,-532,-5752,-140,-220,-1332,2025-01-27 14:10:16,0.0
-12624,-716,-5596,-183,-235,-1535,2025-01-27 14:10:16,0.0
-12908,-920,-5488,-184,-387,-1718,2025-01-27 14:10:16,0.0
-13032,-1160,-5288,74,-709,-1917,2025-01-27 14:10:16,0.0
-12764,-1148,-5464,304,-893,-2090,2025-01-27 14:10:16,0.0
-12520,-1016,-5276,688,-914,-2323,2025-01-27 14:10:16,0.0
-12112,-1040,-5616,1105,-825,-2595,2025-01-27 14:10:16,0.0
-12084,-1204,-5624,1339,-325,-2808,2025-01-27 14:10:16,0.0
-11928,-1632,-5764,1633,232,-2873,2025-01-27 14:10:16,
