acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-11816,-116,9920,-148,140,-176,2025-01-27 14:05:55,0.0
-11728,-288,9776,-147,96,-174,2025-01-27 14:05:55,0.0
-11796,-264,9832,-182,131,-165,2025-01-27 14:05:55,0.0
-11708,-212,9932,-162,154,-170,2025-01-27 14:05:55,0.0
-11724,-292,10036,-171,199,-177,2025-01-27 14:05:55,0.0
-11688,-172,10088,-134,242,-203,2025-01-27 14:05:55,0.0
-11908,-260,10064,-126,242,-205,2025-01-27 14:05:55,0.0
-11900,-184,9876,-140,235,-194,2025-01-27 14:05:56,0.0
-11732,-152,9816,-154,187,-174,2025-01-27 14:05:56,0.0
-11776,-264,9888,-160,183,-179,2025-01-27 14:05:56,0.0
-11780,-256,9776,-164,217,-203,2025-01-27 14:05:56,0.0
-11912,-320,9992,-175,180,-195,2025-01-27 14:05:56,0.0
-11824,-208,9648,-161,35,-163,2025-01-27 14:05:56,0.0
-11780,-300,9824,-145,-5,-129,2025-01-27 14:05:56,0.0
-11588,-272,9912,-167,67,-113,2025-01-27 14:05:56,0.0
-11572,-240,10024,-163,128,-146,2025-01-27 14:05:56,0.0
-11760,-276,10044,-165,170,-169,2025-01-27 14:05:56,0.0
-11804,-284,9984,-141,190,-200,2025-01-27 14:05:56,0.0
-11764,-300,9952,-169,143,-170,2025-01-27 14:05:56,0.0
-11756,-292,10048,-150,142,-166,2025-01-27 14:05:56,0.0
-11780,-288,9884,-146,156,-171,2025-01-27 14:05:56,0.0
-11720,-252,9880,-124,174,-182,2025-01-27 14:05:56,0.0
-11856,-332,9956,-183,186,-175,2025-01-27 14:05:56,0.0
-11720,-316,10040,-142,135,-181,2025-01-27 14:05:56,0.0
-11744,-256,9908,-144,152,-178,2025-01-27 14:05:57,0.0
-11744,-184,9984,-193,167,-187,2025-01-27 14:05:57,0.0
-11708,-336,9812,-175,163,-172,2025-01-27 14:05:57,0.0
-11656,-232,9984,-163,158,-175,2025-01-27 14:05:57,0.0
-11748,-196,9936,-135,192,-195,2025-01-27 14:05:57,0.0
-11812,-204,9856,-136,185,-178,2025-01-27 14:05:57,0.0
-11764,-268,9908,-168,190,-195,2025-01-27 14:05:57,0.0
-11744,-276,9968,-159,209,-184,2025-01-27 14:05:57,0.0
-11824,-312,9912,-162,211,-205,2025-01-27 14:05:59,0.0
-11652,-220,9812,-109,713,-306,2025-01-27 14:05:59,0.0
-11800,-88,9544,-109,793,-224,2025-01-27 14:05:59,0.0
-11776,-92,9652,-174,880,-166,2025-01-27 14:05:59,0.0
-11760,-264,9716,-176,903,-152,2025-01-27 14:05:59,0.0
-11720,-376,9524,-123,978,-191,2025-01-27 14:05:59,0.0
-11784,-240,9708,-57,982,-186,2025-01-27 14:05:59,0.0
-11484,-132,9656,-7,1061,-219,2025-01-27 14:05:59,0.0
-11552,-148,9668,88,1194,-189,2025-01-27 14:05:59,0.0
-11168,-116,-3584,-451,689,-37,2025-01-27 14:05:59,0.0
-11336,-308,-3632,-642,363,-175,2025-01-27 14:05:59,0.0
-11468,-392,-3656,-748,-486,-134,2025-01-27 14:05:59,0.0
-12084,-448,-3516,-537,-920,128,2025-01-27 14:05:59,0.0
-12296,184,-3548,-531,-1072,401,2025-01-27 14:05:59,0.0
-12632,488,-4036,-699,-984,651,2025-01-27 14:05:59,0.0
-13040,876,-4008,-944,-1113,951,2025-01-27 14:05:59,0.0
-12856,1172,-3800,-1066,-846,663,2025-01-27 14:05:59,0.0
-12392,1020,-3564,-1147,-1180,92,2025-01-27 14:05:59,0.0
