acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13812,-1292,2524,-108,253,-198,2025-01-27 14:15:38,0.0
-13808,-1300,2452,-139,179,-178,2025-01-27 14:15:38,0.0
-13768,-1400,2472,-130,187,-172,2025-01-27 14:15:38,0.0
-13760,-1308,2520,-123,234,-171,2025-01-27 14:15:38,0.0
-13808,-1388,2368,-138,251,-157,2025-01-27 14:15:38,0.0
-13896,-1300,2488,-150,210,-198,2025-01-27 14:15:38,0.0
-13804,-1348,2192,-128,179,-185,2025-01-27 14:15:38,0.0
-13788,-1412,2420,-162,133,-190,2025-01-27 14:15:38,0.0
-13756,-1336,2516,-147,186,-162,2025-01-27 14:15:38,0.0
-13840,-1296,2528,-139,297,-187,2025-01-27 14:15:38,0.0
-13856,-1316,2344,-141,203,-176,2025-01-27 14:15:38,0.0
-13820,-1392,2388,-109,43,-190,2025-01-27 14:15:38,0.0
-13852,-1376,2320,-87,96,-203,2025-01-27 14:15:38,0.0
-13772,-1444,2396,-39,182,-207,2025-01-27 14:15:38,0.0
-13808,-1468,2424,0,186,-203,2025-01-27 14:15:38,0.0
-13864,-1292,2548,-74,172,-186,2025-01-27 14:15:38,0.0
-13872,-1296,2340,-29,182,-196,2025-01-27 14:15:38,0.0
-13844,-1372,2328,-3,205,-181,2025-01-27 14:15:38,0.0
-13808,-1352,2320,-66,188,-198,2025-01-27 14:15:38,0.0
-13852,-1272,2456,-74,150,-181,2025-01-27 14:15:38,0.0
-13708,-1272,2376,-122,166,-181,2025-01-27 14:15:38,0.0
-13816,-1224,2376,-153,129,-184,2025-01-27 14:15:38,0.0
-13820,-1224,2308,-164,75,-173,2025-01-27 14:15:38,0.0
-13660,-1380,2220,-233,52,-185,2025-01-27 14:15:38,0.0
-13616,-1368,2400,-222,155,-179,2025-01-27 14:15:38,0.0
-13872,-1380,2452,-253,244,-167,2025-01-27 14:15:38,0.0
-13756,-1336,2368,-269,277,-187,2025-01-27 14:15:38,0.0
-13764,-1324,2364,-226,232,-175,2025-01-27 14:15:38,0.0
-13756,-1388,2540,-223,184,-190,2025-01-27 14:15:38,0.0
-13748,-1332,2512,-205,233,-214,2025-01-27 14:15:38,0.0
-13716,-1268,2532,-185,259,-201,2025-01-27 14:15:38,0.0
-13644,-1348,2448,-194,313,-199,2025-01-27 14:15:38,0.0
-13896,-1396,2440,-182,295,-214,2025-01-27 14:15:38,0.0
-13924,-1328,2480,-183,308,-185,2025-01-27 14:15:38,0.0
-13852,-1336,2672,-188,214,-193,2025-01-27 14:15:38,0.0
-13928,-1348,2620,-185,95,-175,2025-01-27 14:15:38,0.0
-13712,-1384,2620,-147,-10,-171,2025-01-27 14:15:38,0.0
-13672,-1380,2664,-169,34,-148,2025-01-27 14:15:38,0.0
-13684,-1392,2552,-137,177,-178,2025-01-27 14:15:38,0.0
-13812,-1324,2408,-142,269,-178,2025-01-27 14:15:38,0.0
-13796,-1444,2364,-141,111,-203,2025-01-27 14:15:38,0.0
-13700,-1488,2484,-117,91,-159,2025-01-27 14:15:38,0.0
-13692,-1496,2476,-97,212,-178,2025-01-27 14:15:38,0.0
-13708,-1372,2496,-120,261,-211,2025-01-27 14:15:38,0.0
-13708,-1456,2452,-135,352,-190,2025-01-27 14:15:38,0.0
-13788,-1436,2612,-90,352,-204,2025-01-27 14:15:38,0.0
-13864,-1420,2612,-121,268,-190,2025-01-27 14:15:38,0.0
-13872,-1340,2560,-110,229,-173,2025-01-27 14:15:38,0.0
-13900,-1328,2512,-156,255,-192,2025-01-27 14:15:38,0.0
-13844,-1188,2560,-218,220,-161,2025-01-27 14:15:39,0.0
-13804,-1280,2528,-245,197,-163,2025-01-27 14:15:39,0.0
