acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4440,-4712,25848,13023,8867,32767,2025-01-27 12:40:32,0.0
1204,-3436,19380,10427,11483,32767,2025-01-27 12:40:32,0.0
-1956,-4556,17796,7165,6638,32767,2025-01-27 12:40:32,0.0
-3892,-5816,18224,6097,-5979,32767,2025-01-27 12:40:32,0.0
-2624,-6788,19612,7054,-20034,32767,2025-01-27 12:40:32,0.0
5360,-4540,20028,8089,-21146,32767,2025-01-27 12:40:32,0.0
5668,-2916,19360,9450,-12467,32767,2025-01-27 12:40:32,0.0
1344,-1100,15108,6256,-4323,26048,2025-01-27 12:40:32,0.0
-1108,-868,13332,3400,-2588,22518,2025-01-27 12:40:32,0.0
-2172,-472,13292,1735,-1835,20489,2025-01-27 12:40:32,0.0
-2468,100,13128,764,709,18679,2025-01-27 12:40:32,0.0
-3344,904,14656,-690,1254,17125,2025-01-27 12:40:32,0.0
-1928,596,17092,-2020,-1425,15739,2025-01-27 12:40:32,0.0
12920,768,25416,878,418,7432,2025-01-27 12:40:32,0.0
15696,4096,23884,2316,8490,-5387,2025-01-27 12:40:32,0.0
12800,3060,24112,2751,21162,-16998,2025-01-27 12:40:32,0.0
3688,-156,20352,3300,32767,-24646,2025-01-27 12:40:32,0.0
-2544,-2604,15152,1254,32767,-25163,2025-01-27 12:40:32,0.0
-7060,-2716,10132,-2322,32466,-22011,2025-01-27 12:40:32,0.0
-11728,-756,12812,-4681,28141,-16089,2025-01-27 12:40:32,0.0
-10720,-520,19152,-2443,25898,-10588,2025-01-27 12:40:32,0.0
-5400,304,18716,-392,18726,-11941,2025-01-27 12:40:32,0.0
-7140,720,20636,1932,11932,-14018,2025-01-27 12:40:32,0.0
-10140,2204,18484,3745,8236,-11890,2025-01-27 12:40:32,0.0
-8096,1804,16688,3761,7448,-8695,2025-01-27 12:40:32,0.0
-6056,864,15868,3233,10191,-6295,2025-01-27 12:40:32,0.0
-5764,588,16484,3483,12510,-6148,2025-01-27 12:40:32,0.0
-8676,1680,16804,3496,11189,-6273,2025-01-27 12:40:32,0.0
-11304,2848,16612,2057,6410,-5508,2025-01-27 12:40:32,0.0
-10496,3204,16332,-1594,1622,-4652,2025-01-27 12:40:32,0.0
-8152,1972,17168,-4526,2706,-4548,2025-01-27 12:40:32,0.0
-7756,1128,17436,-6040,7727,-5007,2025-01-27 12:40:32,0.0
-8908,760,16036,-7288,9747,-5652,2025-01-27 12:40:32,0.0
-10180,-8,13588,-9572,7409,-5678,2025-01-27 12:40:32,0.0
-9136,60,14288,-12384,4742,-4607,2025-01-27 12:40:32,0.0
-8432,-2472,14532,-12497,3639,-3048,2025-01-27 12:40:32,0.0
-7160,-3280,13860,-12676,4096,-2007,2025-01-27 12:40:32,0.0
-7992,-3980,13820,-12136,5376,-627,2025-01-27 12:40:32,0.0
-8152,-4600,13644,-11227,5066,395,2025-01-27 12:40:32,0.0
-7912,-4912,12868,-10619,4226,925,2025-01-27 12:40:32,0.0
-7436,-4636,11760,-10464,4040,1463,2025-01-27 12:40:33,0.0
-7256,-4224,10704,-11036,5476,3009,2025-01-27 12:40:33,0.0
-7468,-3572,10492,-11703,6726,5275,2025-01-27 12:40:33,0.0
-7336,-3756,10392,-12035,8796,6692,2025-01-27 12:40:33,0.0
-7424,-3840,10252,-12420,11109,7003,2025-01-27 12:40:33,0.0
-8116,-3300,9612,-13347,11241,7554,2025-01-27 12:40:33,0.0
-7612,-3604,9032,-14102,12371,7714,2025-01-27 12:40:33,0.0
-8560,-3880,8684,-14448,14365,8125,2025-01-27 12:40:33,0.0
-9800,-3732,8188,-15005,14991,7985,2025-01-27 12:40:33,0.0
-11012,-4204,8428,-15331,12981,7576,2025-01-27 12:40:33,0.0
-11108,-4524,8464,-14881,9889,7700,2025-01-27 12:40:33,0.0
-11396,-4744,9008,-13369,7673,8284,2025-01-27 12:40:33,0.0
-10980,-4756,8612,-11972,6459,7957,2025-01-27 12:40:33,0.0
-11228,-3936,8516,-10961,5357,7066,2025-01-27 12:40:33,0.0
-11116,-3064,7528,-10502,4671,6477,2025-01-27 12:40:33,0.0
-11236,-2096,7100,-10569,4773,6446,2025-01-27 12:40:33,0.0
-11068,-1484,6020,-10851,5406,7119,2025-01-27 12:40:33,0.0
-11388,-1116,5100,-11263,6020,8019,2025-01-27 12:40:33,0.0
-11208,-1472,4508,-11313,6037,9066,2025-01-27 12:40:33,0.0
-11108,-1340,4748,-10511,6308,10555,2025-01-27 12:40:33,0.0
