acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-12752,-1176,-1756,-337,-1898,-193,2025-01-27 14:14:41,0.0
-12392,-1012,-2292,-379,-2238,-158,2025-01-27 14:14:41,0.0
-11592,-924,-2012,-567,-3025,94,2025-01-27 14:14:41,0.0
-10960,-992,-1368,-774,-2550,426,2025-01-27 14:14:41,0.0
-10476,-1460,-168,-872,-589,1000,2025-01-27 14:14:41,0.0
-9608,-372,-88,-227,3108,1678,2025-01-27 14:14:41,0.0
-9740,380,-1084,-776,6464,1945,2025-01-27 14:14:41,0.0
-9388,364,-1288,-1863,7879,1088,2025-01-27 14:14:41,0.0
-11452,604,1304,-2566,8344,525,2025-01-27 14:14:41,0.0
-13068,224,2948,-2878,5688,824,2025-01-27 14:14:41,0.0
-13136,-544,2988,-3186,3042,839,2025-01-27 14:14:41,
-13768,-1168,3648,-3534,1142,405,2025-01-27 14:14:41,0.0
-13884,-1652,3400,-3481,-155,269,2025-01-27 14:14:41,0.0
-12716,-2040,1932,-2903,-1465,226,2025-01-27 14:14:41,0.0
-11980,-2164,1148,-2303,-3226,563,2025-01-27 14:14:41,0.0
-11536,-1936,1364,-1889,-3814,716,2025-01-27 14:14:41,0.0
-12304,-1752,1196,-1293,-1461,863,2025-01-27 14:14:41,0.0
-13416,-1192,2044,-743,1123,937,2025-01-27 14:14:41,0.0
-14492,-616,2180,-411,1300,1042,2025-01-27 14:14:41,0.0
-15136,-4,2748,-93,-620,1219,2025-01-27 14:14:41,0.0
-15040,704,3172,114,-3974,1337,2025-01-27 14:14:41,0.0
-14680,904,2372,-11,-6273,1541,2025-01-27 14:14:41,0.0
-13936,428,2104,-335,-7618,1487,2025-01-27 14:14:41,0.0
-12320,-628,1668,-446,-6310,1074,2025-01-27 14:14:41,0.0
-13776,-1476,4396,-254,-4945,645,2025-01-27 14:14:41,0.0
-11632,-1980,2624,-82,-3538,-133,2025-01-27 14:14:41,0.0
-12592,-1144,2488,32,-2930,-982,2025-01-27 14:14:41,0.0
-14776,708,3584,-147,-3436,-830,2025-01-27 14:14:41,0.0
-15740,1944,4364,-194,-5702,-142,2025-01-27 14:14:41,0.0
-20776,1156,632,33,361,-36,2025-01-27 14:14:41,0.0
-17232,1996,6652,524,-14056,1587,2025-01-27 14:14:41,0.0
-13908,628,3776,200,-12240,1682,2025-01-27 14:14:41,0.0
-9224,-504,2932,-150,-11646,853,2025-01-27 14:14:41,0.0
-12248,952,3764,-1225,-12393,907,2025-01-27 14:14:41,0.0
-13384,1344,4504,-1760,-11700,832,2025-01-27 14:14:41,0.0
-13788,320,4376,-2129,-10213,1232,2025-01-27 14:14:41,0.0
-13880,-640,5456,-2440,-8498,1354,2025-01-27 14:14:41,0.0
-14544,-572,6520,-2520,-8842,1259,2025-01-27 14:14:41,0.0
-15356,-36,6696,-2642,-10463,1332,2025-01-27 14:14:41,0.0
-14456,584,6744,-2927,-11844,1568,2025-01-27 14:14:41,0.0
-14184,968,7512,-2656,-11491,2034,2025-01-27 14:14:41,0.0
-12372,468,7548,-2402,-9111,2509,2025-01-27 14:14:41,0.0
-12484,-544,7556,-2198,-8031,2478,2025-01-27 14:14:42,0.0
-12876,-864,8180,-2257,-7846,2256,2025-01-27 14:14:42,0.0
-12248,-1300,8564,-2791,-7689,1928,2025-01-27 14:14:42,0.0
-12232,-508,8824,-3099,-7406,1762,2025-01-27 14:14:42,0.0
-13140,428,8860,-3122,-7006,2200,2025-01-27 14:14:42,0.0
-12300,360,9596,-2942,-6860,2498,2025-01-27 14:14:42,0.0
-12504,344,9708,-2948,-7305,2488,2025-01-27 14:14:42,0.0
-12016,348,10172,-2989,-7985,2585,2025-01-27 14:14:42,0.0
-12792,804,9412,-3281,-7994,2946,2025-01-27 14:14:42,0.0
-12124,304,10200,-3238,-7471,3131,2025-01-27 14:14:42,0.0
-9700,216,7728,-3467,-6577,3061,2025-01-27 14:14:42,0.0
-12180,336,9752,-4193,-5746,2901,2025-01-27 14:14:42,0.0
-11768,376,11324,-4295,-5826,2950,2025-01-27 14:14:42,0.0
-10328,336,11100,-4412,-5982,3076,2025-01-27 14:14:42,0.0
-11056,92,11352,-4610,-6819,3165,2025-01-27 14:14:42,0.0
-12516,-188,11468,-5088,-7929,2902,2025-01-27 14:14:42,0.0
-10344,900,11036,-5615,-5946,2837,2025-01-27 14:14:42,0.0
-10440,380,11452,-5751,-4873,2987,2025-01-27 14:14:42,0.0
-9028,388,11780,-5646,-5270,3094,2025-01-27 14:14:42,0.0
-10992,-676,12808,-5487,-6487,3382,2025-01-27 14:14:42,0.0
-10440,-152,12552,-5433,-7864,3515,2025-01-27 14:14:42,0.0
-8240,-240,12012,-5587,-8253,2991,2025-01-27 14:14:42,0.0
-9556,508,12012,-5788,-7182,3352,2025-01-27 14:14:42,0.0
-10648,1080,13432,-5780,-7053,3830,2025-01-27 14:14:42,0.0
-10136,740,14080,-5679,-6783,4047,2025-01-27 14:14:42,0.0
-9496,480,14564,-5223,-8117,4104,2025-01-27 14:14:42,0.0
-8952,148,13724,-4972,-8019,3848,2025-01-27 14:14:42,0.0
-7968,1028,14572,-4631,-7988,3658,2025-01-27 14:14:42,0.0
-7368,812,14232,-3849,-7698,3350,2025-01-27 14:14:42,0.0
-7384,596,14624,-3407,-7371,3187,2025-01-27 14:14:42,0.0
-7520,56,15136,-2753,-7517,2560,2025-01-27 14:14:42,0.0
-7948,364,15532,-2415,-7278,1977,2025-01-27 14:14:42,0.0
-7932,792,16572,-1884,-7394,1610,2025-01-27 14:14:42,0.0
-8460,1136,16952,-977,-7734,1360,2025-01-27 14:14:42,0.0
-8432,1592,16960,10,-7706,1193,2025-01-27 14:14:42,0.0
-8512,1712,17208,782,-7628,975,2025-01-27 14:14:42,0.0
-7612,2236,16704,823,-7715,850,2025-01-27 14:14:42,0.0
-6688,1772,16356,744,-7668,598,2025-01-27 14:14:42,0.0
-6196,804,16352,383,-7201,120,2025-01-27 14:14:42,0.0
-5392,156,16524,280,-6916,-197,2025-01-27 14:14:42,0.0
-4600,-136,16732,321,-6770,-354,2025-01-27 14:14:42,0.0
-4228,320,16968,429,-5761,-672,2025-01-27 14:14:42,0.0
-3280,624,16676,336,-5009,-972,2025-01-27 14:14:42,0.0
-3412,992,17224,244,-3667,-1350,2025-01-27 14:14:42,0.0
-3896,1296,17352,204,-2812,-1453,2025-01-27 14:14:42,0.0
2068,4592,14244,-192,755,-1645,2025-01-27 14:14:42,0.0
-4632,1664,17264,406,-900,-1598,2025-01-27 14:14:42,0.0
-5940,2048,17536,431,-701,-1533,2025-01-27 14:14:42,0.0
-6376,2064,17312,599,-1041,-1373,2025-01-27 14:14:42,0.0
-6448,2344,17520,812,-2259,-1364,2025-01-27 14:14:42,0.0
-6204,2536,18540,813,-3705,-1119,2025-01-27 14:14:42,0.0
