acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13368,-988,-2256,-229,94,-209,2025-01-27 14:03:53,0.0
-13372,-1000,-2272,-201,126,-195,2025-01-27 14:03:53,0.0
-13392,-1060,-2176,-175,125,-195,2025-01-27 14:03:53,0.0
-13404,-1020,-2124,-167,101,-221,2025-01-27 14:03:53,0.0
-13304,-1052,-2124,-208,99,-191,2025-01-27 14:03:53,0.0
-13352,-980,-2124,-184,129,-184,2025-01-27 14:03:53,0.0
-13464,-972,-2228,-147,191,-199,2025-01-27 14:03:53,0.0
-13484,-924,-2236,-165,189,-169,2025-01-27 14:03:53,0.0
-13516,-916,-2192,-191,176,-190,2025-01-27 14:03:53,0.0
-13456,-900,-2292,-193,124,-208,2025-01-27 14:03:53,0.0
-13468,-952,-2236,-194,119,-175,2025-01-27 14:03:53,0.0
-13408,-1020,-2124,-185,105,-183,2025-01-27 14:03:53,0.0
-13356,-1048,-2152,-174,188,-174,2025-01-27 14:03:53,0.0
-13304,-1052,-2176,-118,223,-178,2025-01-27 14:03:53,0.0
-13512,-1108,-2164,-160,213,-168,2025-01-27 14:03:53,0.0
-13480,-1044,-2132,-134,196,-162,2025-01-27 14:03:53,0.0
-13504,-956,-2276,-150,125,-157,2025-01-27 14:03:53,0.0
-13480,-1000,-2076,-141,86,-168,2025-01-27 14:03:53,0.0
-13380,-1048,-2196,-114,93,-168,2025-01-27 14:03:53,0.0
-13408,-1004,-2016,-121,113,-140,2025-01-27 14:03:53,0.0
-13400,-1080,-2108,-110,202,-148,2025-01-27 14:03:53,0.0
-13432,-992,-1904,-103,296,-136,2025-01-27 14:03:53,0.0
-13432,-1124,-2216,-85,178,-170,2025-01-27 14:03:53,0.0
-13408,-1044,-2244,-44,108,-174,2025-01-27 14:03:53,0.0
-13404,-1004,-2096,-61,77,-178,2025-01-27 14:03:54,0.0
-13540,-944,-2096,-84,69,-179,2025-01-27 14:03:54,0.0
-13384,-924,-2028,-106,95,-192,2025-01-27 14:03:54,0.0
-13376,-844,-2056,-179,149,-185,2025-01-27 14:03:54,0.0
-13308,-860,-2264,-188,208,-193,2025-01-27 14:03:54,0.0
-13304,-888,-2144,-237,270,-190,2025-01-27 14:03:54,0.0
-13384,-1016,-2216,-268,274,-187,2025-01-27 14:03:54,0.0
-13404,-816,-2000,-295,180,-182,2025-01-27 14:03:54,0.0
-13392,-1000,-2112,-279,129,-206,2025-01-27 14:03:54,0.0
-13456,-980,-2152,-259,124,-185,2025-01-27 14:03:54,0.0
-13400,-968,-2032,-239,114,-183,2025-01-27 14:03:54,0.0
-13376,-1000,-2136,-213,128,-210,2025-01-27 14:03:54,0.0
-13276,-1060,-2068,-194,175,-196,2025-01-27 14:03:54,0.0
-13396,-1040,-2008,-218,156,-188,2025-01-27 14:03:54,0.0
-13476,-968,-2092,-172,129,-188,2025-01-27 14:03:54,0.0
-13532,-1068,-2204,-158,111,-156,2025-01-27 14:03:54,0.0
-13392,-1016,-2096,-133,124,-154,2025-01-27 14:03:54,0.0
-13400,-1000,-2140,-147,146,-148,2025-01-27 14:03:54,0.0
-13440,-1016,-2084,-134,123,-154,2025-01-27 14:03:54,0.0
-13388,-948,-2140,-132,176,-159,2025-01-27 14:03:54,0.0
-13416,-908,-2264,-111,180,-165,2025-01-27 14:03:54,0.0
-13468,-1036,-2280,-138,170,-183,2025-01-27 14:03:54,0.0
-13496,-972,-2208,-129,195,-183,2025-01-27 14:03:54,0.0
-13340,-1000,-2352,-165,171,-154,2025-01-27 14:03:54,0.0
-13476,-924,-2320,-162,145,-156,2025-01-27 14:03:54,0.0
-13388,-936,-2072,-144,219,-168,2025-01-27 14:03:54,0.0
-13508,-904,-2128,-155,345,-149,2025-01-27 14:03:54,0.0
-13356,-956,-2292,-164,466,-146,2025-01-27 14:03:54,0.0
-13304,-988,-2212,-171,440,-166,2025-01-27 14:03:54,0.0
-13340,-1028,-2288,-110,618,-135,2025-01-27 14:03:54,0.0
-13376,-972,-2376,-45,981,-113,2025-01-27 14:03:54,0.0
-13516,-876,-2440,50,1255,-88,2025-01-27 14:03:54,0.0
-13588,-856,-2400,101,983,-102,2025-01-27 14:03:54,0.0
-13712,-956,-2680,205,522,-90,2025-01-27 14:03:54,0.0
-13628,-1060,-2644,442,462,-119,2025-01-27 14:03:54,0.0
-13912,-1116,-2824,503,171,-250,2025-01-27 14:03:54,0.0
-14012,-1124,-2928,428,-872,-274,2025-01-27 14:03:54,0.0
-13852,-1104,-2780,236,-1927,-293,2025-01-27 14:03:54,0.0
-13484,-1068,-2912,191,-2248,-358,2025-01-27 14:03:54,0.0
-13100,-1036,-2920,204,-2005,-319,2025-01-27 14:03:54,0.0
-12984,-996,-2912,264,-1417,-274,2025-01-27 14:03:54,0.0
-13016,-984,-2760,303,-916,-190,2025-01-27 14:03:54,0.0
-13260,-1064,-2620,288,-864,-204,2025-01-27 14:03:54,0.0
-13428,-1056,-2716,342,-1074,-191,2025-01-27 14:03:54,0.0
-13168,-1036,-2596,454,-1383,-206,2025-01-27 14:03:54,0.0
-12860,-800,-2124,439,-1514,-166,2025-01-27 14:03:54,0.0
-12592,-708,-1880,346,-1055,-203,2025-01-27 14:03:54,0.0
-12588,-768,-1684,227,-530,-258,2025-01-27 14:03:54,0.0
-12904,-700,-1420,76,-94,-246,2025-01-27 14:03:54,0.0
-13092,-852,-1468,-38,282,-275,2025-01-27 14:03:54,0.0
-13464,-960,-1344,-131,415,-322,2025-01-27 14:03:54,0.0
-13716,-1100,-1424,-172,187,-359,2025-01-27 14:03:54,0.0
-13840,-1096,-1640,-220,-30,-396,2025-01-27 14:03:54,0.0
-13840,-1044,-2040,-368,-260,-418,2025-01-27 14:03:54,0.0
-13956,-992,-2172,-387,-668,-361,2025-01-27 14:03:54,0.0
-13852,-1068,-2320,-372,-1038,-264,2025-01-27 14:03:54,0.0
-13688,-984,-2104,-343,-1126,-293,2025-01-27 14:03:54,0.0
-13792,-1176,-2076,-259,-1314,-247,2025-01-27 14:03:54,0.0
-13852,-1116,-2040,-210,-1572,-271,2025-01-27 14:03:54,0.0
-13652,-1164,-1816,-112,-1801,-299,2025-01-27 14:03:54,0.0
-13328,-1176,-1740,-61,-1863,-299,2025-01-27 14:03:55,0.0
-13156,-1244,-1700,42,-1713,-222,2025-01-27 14:03:55,0.0
-12984,-1348,-1716,91,-1380,-100,2025-01-27 14:03:55,0.0
-12940,-1392,-1804,62,-970,-7,2025-01-27 14:03:55,0.0
-13148,-1336,-2184,17,-479,34,2025-01-27 14:03:55,0.0
-13484,-1164,-2108,-82,-262,127,2025-01-27 14:03:55,0.0
-13656,-956,-2216,-210,-516,177,2025-01-27 14:03:55,0.0
-13628,-664,-2328,-431,-1029,152,2025-01-27 14:03:55,0.0
-13224,-448,-2088,-652,-1566,127,2025-01-27 14:03:55,0.0
-12856,-300,-2180,-816,-1668,293,2025-01-27 14:03:55,0.0
-12164,-320,-2936,-986,-1243,425,2025-01-27 14:03:55,0.0
-12052,-320,-3564,-1055,-548,682,2025-01-27 14:03:55,0.0
-11832,-404,-3688,-1062,169,1082,2025-01-27 14:03:55,0.0
-11340,-440,-3740,-1046,598,1452,2025-01-27 14:03:55,0.0
-10840,-688,-3328,-1130,946,1585,2025-01-27 14:03:55,0.0
-10140,-1252,-2828,-1224,1855,1615,2025-01-27 14:03:55,
-9544,-1648,-2236,-820,3598,1560,2025-01-27 14:03:55,0.0
-9568,-1316,-2088,-85,6061,1867,2025-01-27 14:03:55,0.0
-10444,-964,-2312,461,7951,2329,2025-01-27 14:03:55,0.0
-11188,-1116,-2728,713,9438,2692,2025-01-27 14:03:55,0.0
