acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
20572,-4132,-1360,1049,2818,-719,2025-01-27 13:53:42,0.0
19368,-1984,972,629,1936,-1393,2025-01-27 13:53:42,0.0
18192,-3580,-568,811,2439,-1373,2025-01-27 13:53:42,0.0
17480,-3164,364,-37,5109,-1646,2025-01-27 13:53:42,0.0
17760,-1852,1156,1014,10035,-2870,2025-01-27 13:53:42,0.0
15236,-3252,-1596,1059,12876,-1203,2025-01-27 13:53:42,0.0
17860,-3436,764,802,11321,346,2025-01-27 13:53:42,0.0
20488,-2596,4156,817,5840,848,2025-01-27 13:53:42,0.0
19932,-4116,3180,955,459,257,2025-01-27 13:53:42,0.0
19388,-3036,1700,783,-2526,39,2025-01-27 13:53:43,0.0
17908,-4324,188,-108,-2881,397,2025-01-27 13:53:43,0.0
18740,-2336,2188,-280,-3049,404,2025-01-27 13:53:43,0.0
18796,-1552,1276,-222,-3757,564,2025-01-27 13:53:43,0.0
18492,-3348,304,-1033,-2289,601,2025-01-27 13:53:43,0.0
17172,-5068,1500,-1298,-694,468,2025-01-27 13:53:43,0.0
19376,-4408,-216,-1544,145,-80,2025-01-27 13:53:43,0.0
19224,-3020,1568,-1278,-25,10,2025-01-27 13:53:43,0.0
18188,-2900,652,-711,-383,141,2025-01-27 13:53:43,0.0
18516,-1452,572,-1340,1421,-359,2025-01-27 13:53:43,0.0
17184,-2544,2648,-1286,1458,447,2025-01-27 13:53:43,0.0
20684,-1664,-44,-1154,332,262,2025-01-27 13:53:43,0.0
19948,-3672,468,-956,620,266,2025-01-27 13:53:43,0.0
18248,-3104,2048,-1006,345,557,2025-01-27 13:53:43,0.0
19748,-3248,1940,-824,-553,347,2025-01-27 13:53:43,0.0
21424,-2300,1572,-651,-3669,-385,2025-01-27 13:53:43,0.0
22940,-1544,648,-662,-7779,-1528,2025-01-27 13:53:43,0.0
17476,-1900,1700,-341,-10405,-807,2025-01-27 13:53:43,0.0
18812,-2880,-776,-2200,-10628,-1002,2025-01-27 13:53:43,0.0
13980,-704,-268,-1799,-4639,-149,2025-01-27 13:53:43,0.0
14428,824,6228,2790,4591,2461,2025-01-27 13:53:43,0.0
16132,-1132,2104,4906,8748,2710,2025-01-27 13:53:43,0.0
19324,-2184,-1572,3225,9335,1517,2025-01-27 13:53:43,0.0
21340,-3248,-1792,1637,7513,-135,2025-01-27 13:53:43,0.0
20992,-3148,-812,1160,3384,-323,2025-01-27 13:53:43,0.0
21008,-3580,1476,1070,-3358,-24,2025-01-27 13:53:43,0.0
19448,-4124,404,697,-7421,-543,2025-01-27 13:53:43,0.0
18068,-4480,-812,99,-7160,-548,2025-01-27 13:53:43,0.0
17520,-7624,-2948,-4810,-993,-1509,2025-01-27 13:53:43,0.0
14212,-2984,120,-1942,3687,-1590,2025-01-27 13:53:43,0.0
16888,-3576,1256,279,4453,731,2025-01-27 13:53:43,0.0
18164,-5592,-2612,-2204,3747,-550,2025-01-27 13:53:43,0.0
20680,-4188,1256,-2566,-2401,2160,2025-01-27 13:53:43,0.0
21420,-3484,-808,-2160,-6236,2136,2025-01-27 13:53:43,0.0
20184,-3272,-1332,-3254,-6816,1251,2025-01-27 13:53:43,0.0
17764,-2384,244,-3609,-5761,547,2025-01-27 13:53:43,0.0
17600,-2096,884,-3004,-4158,533,2025-01-27 13:53:43,0.0
18368,-3032,-208,-1777,476,-385,2025-01-27 13:53:43,0.0
