acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
18376,-1504,6048,-156,356,-256,2025-01-27 13:52:25,0.0
18344,-1444,6044,-253,345,-228,2025-01-27 13:52:25,0.0
18348,-1336,5816,-286,380,-257,2025-01-27 13:52:25,0.0
18440,-1360,5864,-305,430,-252,2025-01-27 13:52:25,0.0
18472,-1288,6088,-349,479,-223,2025-01-27 13:52:25,0.0
18680,-1320,6004,-371,449,-222,2025-01-27 13:52:25,0.0
18632,-1332,6132,-485,242,-186,2025-01-27 13:52:25,0.0
18532,-1316,6052,-494,29,-167,2025-01-27 13:52:25,0.0
18356,-1244,6016,-526,-97,-169,2025-01-27 13:52:25,0.0
18304,-1148,6020,-431,-77,-141,2025-01-27 13:52:25,0.0
18260,-1092,6020,-363,33,-161,2025-01-27 13:52:25,0.0
18444,-1180,5824,-300,124,-152,2025-01-27 13:52:25,0.0
18416,-1144,5892,-267,113,-164,2025-01-27 13:52:25,0.0
18468,-1120,6008,-242,79,-175,2025-01-27 13:52:25,0.0
18412,-1132,5884,-181,36,-159,2025-01-27 13:52:25,0.0
18356,-1148,5892,-132,69,-138,2025-01-27 13:52:25,0.0
18416,-1176,6080,-47,167,-176,2025-01-27 13:52:25,0.0
18560,-1272,5888,-34,200,-187,2025-01-27 13:52:25,0.0
18652,-1180,6056,-41,72,-181,2025-01-27 13:52:25,0.0
18528,-1144,6028,31,-3,-161,2025-01-27 13:52:25,0.0
18316,-1208,5992,17,-27,-170,2025-01-27 13:52:25,0.0
18316,-1224,5892,62,58,-123,2025-01-27 13:52:25,0.0
18352,-1128,6052,125,122,-121,2025-01-27 13:52:25,0.0
18408,-1184,5984,97,126,-99,2025-01-27 13:52:25,0.0
18380,-1300,6076,113,30,-116,2025-01-27 13:52:25,0.0
18424,-1124,5952,139,-3,-142,2025-01-27 13:52:25,0.0
18412,-1204,5856,173,22,-83,2025-01-27 13:52:25,0.0
18436,-1200,6100,179,-49,-96,2025-01-27 13:52:25,0.0
18460,-1376,5956,133,11,-99,2025-01-27 13:52:25,0.0
18396,-1408,5936,120,33,-117,2025-01-27 13:52:25,0.0
18416,-1424,5780,72,84,-140,2025-01-27 13:52:25,0.0
18368,-1328,5820,49,77,-118,2025-01-27 13:52:25,0.0
18400,-1120,6296,76,-85,15,2025-01-27 13:52:25,0.0
18376,-1480,6280,300,-370,260,2025-01-27 13:52:25,0.0
18436,-1944,5600,10,-54,248,2025-01-27 13:52:25,0.0
18184,-1872,5860,-219,279,239,2025-01-27 13:52:25,0.0
17904,-1784,6300,-194,302,408,2025-01-27 13:52:25,0.0
17908,-1888,6076,-97,705,577,2025-01-27 13:52:25,0.0
17852,-2260,6212,-217,1481,716,2025-01-27 13:52:25,0.0
