acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-14384,1928,-1192,-1426,768,-1132,2025-01-27 12:41:25,0.0
-14200,2080,-860,-1579,996,-1115,2025-01-27 12:41:25,0.0
-13728,2092,-512,-1626,955,-1062,2025-01-27 12:41:25,0.0
-13184,2008,-348,-1545,1124,-1030,2025-01-27 12:41:25,0.0
-13008,2160,-196,-1469,1145,-961,2025-01-27 12:41:25,0.0
-12572,2408,-548,-1542,1295,-861,2025-01-27 12:41:25,0.0
-12320,2444,-688,-1703,741,-642,2025-01-27 12:41:25,0.0
-12452,2640,-708,-1982,-91,-336,2025-01-27 12:41:25,0.0
-12668,2448,-636,-2272,-1047,-37,2025-01-27 12:41:25,0.0
-13000,2304,-388,-2320,-1606,156,2025-01-27 12:41:25,0.0
-13436,2208,-400,-2151,-1663,257,2025-01-27 12:41:25,0.0
-13900,2224,-408,-1666,-1205,308,2025-01-27 12:41:25,0.0
-14168,2004,-440,-1216,-606,383,2025-01-27 12:41:25,0.0
-13864,1996,-236,-759,-78,474,2025-01-27 12:41:25,0.0
-13736,2100,-296,-232,59,465,2025-01-27 12:41:25,0.0
-13560,2040,-312,255,117,393,2025-01-27 12:41:25,0.0
-13456,2168,-348,593,117,328,2025-01-27 12:41:25,0.0
-13400,2152,-384,886,49,238,2025-01-27 12:41:25,0.0
-13320,2080,-524,1134,-82,88,2025-01-27 12:41:25,0.0
-13392,1984,-416,1310,-216,-8,2025-01-27 12:41:25,0.0
-13524,1924,-524,1450,-351,3,2025-01-27 12:41:25,0.0
-13580,1852,-660,1435,-395,50,2025-01-27 12:41:25,0.0
-13500,1804,-888,1487,-266,124,2025-01-27 12:41:25,0.0
-13728,1796,-804,1551,-187,133,2025-01-27 12:41:25,0.0
-13572,1864,-804,1415,-150,41,2025-01-27 12:41:25,0.0
-13440,1956,-964,1226,-66,-36,2025-01-27 12:41:25,0.0
-13308,1948,-1000,934,-152,-203,2025-01-27 12:41:25,0.0
-13212,1848,-912,781,-184,-385,2025-01-27 12:41:25,0.0
-13092,1832,-728,624,-177,-505,2025-01-27 12:41:25,0.0
-13436,1796,-716,419,-201,-414,2025-01-27 12:41:25,0.0
-13436,1608,-644,270,-298,-183,2025-01-27 12:41:25,0.0
-13584,1492,-568,193,0,-54,2025-01-27 12:41:25,0.0
-13640,1604,-960,96,-115,22,2025-01-27 12:41:25,0.0
