acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
18828,-372,3884,-182,99,-153,2025-01-27 13:57:55,0.0
18892,-404,3920,-158,146,-184,2025-01-27 13:57:55,0.0
18760,-300,3852,-140,170,-157,2025-01-27 13:57:55,0.0
18896,-456,3944,-137,236,-182,2025-01-27 13:57:55,0.0
18908,-284,3956,-140,213,-180,2025-01-27 13:57:55,0.0
18932,-388,3804,-144,209,-172,2025-01-27 13:57:55,0.0
18668,-384,3916,-102,185,-169,2025-01-27 13:57:55,0.0
18760,-352,4044,-75,197,-135,2025-01-27 13:57:56,0.0
18908,-352,4004,-95,155,-173,2025-01-27 13:57:56,0.0
18800,-432,3884,-116,98,-159,2025-01-27 13:57:56,0.0
18720,-468,3804,-134,118,-173,2025-01-27 13:57:56,0.0
18776,-408,3908,-114,145,-176,2025-01-27 13:57:56,0.0
18868,-260,3976,-117,205,-163,2025-01-27 13:57:56,0.0
18972,-332,3784,-103,193,-129,2025-01-27 13:57:56,0.0
18924,-376,3792,-95,155,-133,2025-01-27 13:57:56,0.0
18932,-456,3752,-66,101,-143,2025-01-27 13:57:56,0.0
18800,-320,3984,-43,97,-156,2025-01-27 13:57:56,0.0
18888,-400,3816,-37,118,-151,2025-01-27 13:57:56,0.0
18760,-432,3848,-91,142,-173,2025-01-27 13:57:56,0.0
18704,-468,3796,-102,175,-189,2025-01-27 13:57:56,0.0
18932,-440,3780,-57,193,-173,2025-01-27 13:57:56,0.0
18872,-460,3896,-112,169,-145,2025-01-27 13:57:56,0.0
18904,-380,3772,-117,177,-151,2025-01-27 13:57:56,0.0
18828,-448,3772,-113,196,-171,2025-01-27 13:57:56,0.0
18836,-404,3836,-137,280,-150,2025-01-27 13:57:56,0.0
18828,-340,3852,-108,310,-169,2025-01-27 13:57:56,0.0
18856,-344,3856,-120,285,-145,2025-01-27 13:57:56,0.0
18984,-392,3832,-129,197,-179,2025-01-27 13:57:56,0.0
18920,-400,3840,-111,244,-176,2025-01-27 13:57:56,0.0
18816,-408,3776,-127,213,-179,2025-01-27 13:57:56,0.0
18904,-336,3948,-102,217,-166,2025-01-27 13:57:56,0.0
18908,-320,3740,-64,243,-170,2025-01-27 13:57:56,0.0
18944,-460,3776,-54,209,-190,2025-01-27 13:57:56,0.0
18864,-492,3828,-91,158,-184,2025-01-27 13:57:56,0.0
18784,-492,4012,-112,141,-187,2025-01-27 13:57:56,0.0
18708,-492,3824,-170,200,-192,2025-01-27 13:57:56,0.0
18676,-428,3824,-118,251,-163,2025-01-27 13:57:56,0.0
18856,-468,3896,-151,287,-194,2025-01-27 13:57:56,0.0
18868,-444,3948,-172,288,-193,2025-01-27 13:57:56,0.0
18840,-440,3916,-162,296,-160,2025-01-27 13:57:56,0.0
18852,-372,3748,-162,260,-167,2025-01-27 13:57:56,0.0
18904,-284,3980,-162,271,-192,2025-01-27 13:57:56,0.0
18840,-352,3812,-180,253,-177,2025-01-27 13:57:56,0.0
18816,-420,3964,-203,212,-183,2025-01-27 13:57:56,0.0
18724,-416,3876,-180,232,-204,2025-01-27 13:57:56,0.0
18852,-448,3764,-204,299,-185,2025-01-27 13:57:56,0.0
18884,-428,3948,-162,294,-181,2025-01-27 13:57:56,0.0
18848,-300,3928,36,309,-138,2025-01-27 13:57:56,0.0
19008,-404,3696,-217,312,-219,2025-01-27 13:57:56,0.0
18900,-364,4236,-181,181,-179,2025-01-27 13:57:56,0.0
18904,-456,3924,-148,166,-163,2025-01-27 13:57:56,0.0
18852,-360,3836,-161,199,-189,2025-01-27 13:57:56,0.0
18772,-328,3848,-168,251,-152,2025-01-27 13:57:56,0.0
18900,-296,3976,-178,275,-204,2025-01-27 13:57:56,0.0
18868,-340,3956,-181,269,-182,2025-01-27 13:57:56,0.0
18852,-440,3860,-141,315,-188,2025-01-27 13:57:56,0.0
18820,-500,3776,-171,314,-199,2025-01-27 13:57:56,0.0
18908,-460,3972,-200,146,-209,2025-01-27 13:57:56,0.0
18788,-300,4176,-153,125,-173,2025-01-27 13:57:56,0.0
18852,-372,4024,-124,273,-174,2025-01-27 13:57:56,0.0
18788,-408,4024,-114,327,-170,2025-01-27 13:57:56,0.0
18788,-368,3812,-122,319,-193,2025-01-27 13:57:56,0.0
18752,-452,4060,-124,355,-187,2025-01-27 13:57:56,0.0
18852,-412,3768,-155,347,-194,2025-01-27 13:57:56,0.0
