acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13296,-1028,-2216,-347,212,-174,2025-01-27 14:13:50,0.0
-13384,-1032,-2296,-395,226,-186,2025-01-27 14:13:50,0.0
-13508,-1184,-2448,-389,194,-160,2025-01-27 14:13:50,0.0
-13356,-1032,-2300,-421,144,-195,2025-01-27 14:13:50,0.0
-13344,-1144,-2248,-429,120,-214,2025-01-27 14:13:50,0.0
-13372,-1224,-2292,-399,34,-203,2025-01-27 14:13:50,0.0
-13348,-1244,-2204,-390,75,-200,2025-01-27 14:13:50,0.0
-13424,-1172,-2256,-341,140,-200,2025-01-27 14:13:50,0.0
-13340,-1156,-2256,-321,135,-177,2025-01-27 14:13:50,0.0
-13196,-1280,-2200,-260,127,-187,2025-01-27 14:13:50,0.0
-13268,-1288,-2252,-191,169,-214,2025-01-27 14:13:50,0.0
-13420,-1240,-2080,-151,176,-187,2025-01-27 14:13:50,0.0
-13356,-1224,-2092,-79,179,-173,2025-01-27 14:13:50,0.0
-13236,-1080,-2360,-31,184,-153,2025-01-27 14:13:50,0.0
-13360,-1116,-2164,-29,237,-151,2025-01-27 14:13:50,0.0
-13360,-1092,-2280,-6,246,-134,2025-01-27 14:13:50,0.0
-13364,-1140,-2284,-13,222,-163,2025-01-27 14:13:50,0.0
-13436,-1092,-2164,-57,186,-153,2025-01-27 14:13:50,0.0
-13296,-1100,-2204,-59,213,-152,2025-01-27 14:13:50,0.0
-13484,-1000,-2248,-99,199,-172,2025-01-27 14:13:50,0.0
-13372,-996,-2424,-132,152,-126,2025-01-27 14:13:50,0.0
-13432,-1072,-2392,-160,100,-166,2025-01-27 14:13:50,0.0
-13316,-1092,-2308,-211,64,-159,2025-01-27 14:13:50,0.0
-13208,-1128,-2208,-199,90,-196,2025-01-27 14:13:50,0.0
-13320,-1112,-2112,-178,177,-211,2025-01-27 14:13:50,0.0
-13368,-1200,-2136,-191,288,-182,2025-01-27 14:13:50,0.0
-13456,-1196,-2216,-194,291,-179,2025-01-27 14:13:50,0.0
-13392,-1140,-2140,-227,224,-168,2025-01-27 14:13:50,0.0
-13400,-1216,-2260,-213,204,-175,2025-01-27 14:13:50,0.0
-13444,-1184,-2412,-246,210,-171,2025-01-27 14:13:50,0.0
-13388,-1080,-2136,-190,276,-175,2025-01-27 14:13:50,0.0
-13388,-1124,-2368,-196,178,-181,2025-01-27 14:13:50,0.0
-13512,-1260,-2260,-189,46,-188,2025-01-27 14:13:50,0.0
-13304,-1140,-2344,-176,59,-161,2025-01-27 14:13:50,0.0
-13304,-1116,-2196,-169,70,-180,2025-01-27 14:13:50,0.0
-13428,-992,-2140,-179,119,-173,2025-01-27 14:13:50,0.0
-13428,-1152,-2068,-151,181,-167,2025-01-27 14:13:51,0.0
