acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4692,-116,18512,-155,108,-162,2025-01-27 14:15:53,0.0
4636,-56,18540,-166,80,-189,2025-01-27 14:15:53,0.0
4772,-140,18440,-170,86,-176,2025-01-27 14:15:53,0.0
4764,-112,18448,-185,70,-171,2025-01-27 14:15:53,0.0
4748,-108,18272,-202,65,-177,2025-01-27 14:15:53,0.0
4796,-88,18544,-168,80,-182,2025-01-27 14:15:53,0.0
4824,-80,18280,-195,48,-185,2025-01-27 14:15:53,0.0
4776,-108,18348,-196,31,-199,2025-01-27 14:15:53,0.0
4724,-72,18504,-150,-9,-160,2025-01-27 14:15:53,0.0
4816,-40,18532,-177,-14,-190,2025-01-27 14:15:53,0.0
4828,-8,18296,-147,14,-172,2025-01-27 14:15:53,0.0
4728,-120,18424,-152,53,-145,2025-01-27 14:15:53,0.0
4860,-100,18400,-190,71,-144,2025-01-27 14:15:53,0.0
4932,-72,18288,-148,51,-194,2025-01-27 14:15:53,0.0
4724,-92,18416,-173,67,-185,2025-01-27 14:15:53,0.0
4780,-32,18440,-173,93,-186,2025-01-27 14:15:53,0.0
4808,-60,18524,-158,99,-155,2025-01-27 14:15:53,0.0
4828,-148,18336,-187,55,-143,2025-01-27 14:15:53,0.0
4760,-160,18288,-185,28,-180,2025-01-27 14:15:53,0.0
4852,-56,18368,-174,-11,-189,2025-01-27 14:15:53,0.0
4832,-32,18336,-150,58,-177,2025-01-27 14:15:53,0.0
4812,-140,18352,-160,116,-182,2025-01-27 14:15:53,0.0
4872,-56,18444,-159,151,-175,2025-01-27 14:15:53,0.0
4784,-116,18476,-168,77,-165,2025-01-27 14:15:53,0.0
4948,-104,18348,-152,52,-184,2025-01-27 14:15:53,0.0
4812,-72,18320,-169,40,-179,2025-01-27 14:15:53,0.0
4796,-112,18304,-180,53,-185,2025-01-27 14:15:53,0.0
4868,-36,18456,-162,45,-190,2025-01-27 14:15:53,0.0
4836,-112,18336,-157,45,-176,2025-01-27 14:15:53,0.0
4912,-60,18280,-171,-13,-166,2025-01-27 14:15:53,0.0
4924,-100,18404,-184,1,-156,2025-01-27 14:15:53,0.0
4868,-104,18532,-182,11,-183,2025-01-27 14:15:53,0.0
4916,-76,18412,-172,59,-180,2025-01-27 14:15:53,0.0
4832,-124,18304,-170,104,-188,2025-01-27 14:15:53,0.0
4808,-176,18496,-173,80,-183,2025-01-27 14:15:53,0.0
4944,-116,18320,-202,92,-168,2025-01-27 14:15:53,0.0
4832,-92,18448,-193,30,-146,2025-01-27 14:15:53,0.0
4940,-88,18304,-195,79,-143,2025-01-27 14:15:53,0.0
5052,0,18432,-168,158,-160,2025-01-27 14:15:53,0.0
5044,-36,18696,-141,285,-198,2025-01-27 14:15:53,0.0
4804,-60,18504,-103,11,-201,2025-01-27 14:15:53,0.0
4856,-272,18548,-85,-199,-212,2025-01-27 14:15:53,0.0
4992,-128,18240,-136,-177,-185,2025-01-27 14:15:53,0.0
4892,-88,18044,-188,-62,-166,2025-01-27 14:15:53,0.0
4820,-52,18320,-198,-53,-143,2025-01-27 14:15:53,0.0
4988,-144,18296,-230,-115,-169,2025-01-27 14:15:53,0.0
5056,-88,18304,-203,-339,-158,2025-01-27 14:15:53,0.0
5244,-144,18112,-184,-406,-177,2025-01-27 14:15:53,0.0
5232,-96,18104,-155,-240,-150,2025-01-27 14:15:53,0.0
5192,-60,18408,-171,-37,-197,2025-01-27 14:15:54,0.0
5308,-32,18280,-198,156,-198,2025-01-27 14:15:54,0.0
5056,-60,18588,-188,218,-181,2025-01-27 14:15:54,0.0
4952,-80,18356,-188,196,-171,2025-01-27 14:15:54,0.0
4964,-120,18296,-177,242,-182,2025-01-27 14:15:54,0.0
5016,-68,18420,-203,222,-187,2025-01-27 14:15:54,0.0
4848,-120,18372,-174,170,-196,2025-01-27 14:15:54,0.0
