acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-12592,32,8124,-184,293,-22,2025-01-27 14:06:07,0.0
-12660,-60,8156,-219,204,-47,2025-01-27 14:06:07,0.0
-12612,-84,8208,-185,158,-75,2025-01-27 14:06:07,0.0
-12536,-136,8168,-179,168,-76,2025-01-27 14:06:07,0.0
-12572,-160,8172,-196,216,-108,2025-01-27 14:06:07,0.0
-12636,-128,8208,-142,251,-95,2025-01-27 14:06:08,0.0
-12688,-36,8064,-157,255,-95,2025-01-27 14:06:08,0.0
-12712,-108,8124,-178,215,-66,2025-01-27 14:06:08,0.0
-12536,-152,7996,-213,159,-31,2025-01-27 14:06:08,0.0
-12524,-80,8224,-150,173,-69,2025-01-27 14:06:08,0.0
-12556,-4,8024,-159,212,-100,2025-01-27 14:06:08,0.0
-12588,-60,8156,-183,243,-172,2025-01-27 14:06:08,0.0
-12668,-32,8196,-153,194,-152,2025-01-27 14:06:08,0.0
-12688,-8,8044,-136,115,-136,2025-01-27 14:06:08,0.0
-12488,100,8264,-83,110,-156,2025-01-27 14:06:08,0.0
-12612,108,8216,-139,104,-143,2025-01-27 14:06:08,0.0
-12452,144,8324,-128,128,-186,2025-01-27 14:06:08,0.0
-12676,96,8312,-159,214,-176,2025-01-27 14:06:08,0.0
-12588,104,8172,-207,188,-147,2025-01-27 14:06:08,0.0
-12628,44,8192,-170,136,-131,2025-01-27 14:06:08,0.0
-12404,56,7684,-160,-45,-117,2025-01-27 14:06:08,0.0
-12756,48,8164,-164,-86,-145,2025-01-27 14:06:08,0.0
-12496,28,8000,-194,-171,-185,2025-01-27 14:06:08,0.0
-12668,-8,8096,-185,-117,-198,2025-01-27 14:06:08,0.0
-12644,56,8108,-202,57,-151,2025-01-27 14:06:08,0.0
-12668,52,8064,-234,126,-151,2025-01-27 14:06:08,0.0
-12640,-92,8148,-242,76,-121,2025-01-27 14:06:08,0.0
-12504,-44,8252,-173,94,-116,2025-01-27 14:06:08,0.0
-12528,36,8280,-166,126,-160,2025-01-27 14:06:08,0.0
