acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-11864,-524,-5900,992,36,143,2025-01-27 14:11:19,0.0
-11932,-380,-5852,1036,-49,239,2025-01-27 14:11:19,0.0
-11824,-496,-5856,935,36,357,2025-01-27 14:11:19,0.0
-11732,-632,-6028,762,267,455,2025-01-27 14:11:19,0.0
-11640,-712,-6004,575,645,496,2025-01-27 14:11:20,0.0
-11836,-664,-6192,494,963,500,2025-01-27 14:11:20,0.0
-11972,-744,-6648,525,865,391,2025-01-27 14:11:20,0.0
-12156,-504,-6788,623,518,238,2025-01-27 14:11:20,0.0
-11964,-304,-6744,757,72,160,2025-01-27 14:11:20,0.0
-11712,-452,-6660,739,-207,77,2025-01-27 14:11:20,0.0
-11620,-480,-6612,682,-337,19,2025-01-27 14:11:20,0.0
-11668,-584,-6312,617,-202,28,2025-01-27 14:11:20,0.0
-11748,-468,-6308,577,237,26,2025-01-27 14:11:20,0.0
-11920,-356,-6192,471,567,53,2025-01-27 14:11:20,0.0
-12072,-152,-6268,279,549,31,2025-01-27 14:11:20,0.0
-12064,-136,-6548,182,289,19,2025-01-27 14:11:20,0.0
-11964,-68,-6632,81,56,43,2025-01-27 14:11:20,0.0
-11708,-208,-6728,-11,-147,-20,2025-01-27 14:11:20,0.0
-11604,-292,-6560,-47,-90,-44,2025-01-27 14:11:20,0.0
-11600,-440,-6288,-31,191,-123,2025-01-27 14:11:20,0.0
-11772,-712,-6240,-21,216,-168,2025-01-27 14:11:20,0.0
-12008,-724,-6220,49,258,-104,2025-01-27 14:11:20,0.0
-12068,-760,-6048,139,300,-73,2025-01-27 14:11:20,0.0
-12052,-768,-5980,228,257,-20,2025-01-27 14:11:20,0.0
-12048,-716,-6228,363,28,18,2025-01-27 14:11:20,0.0
-11996,-692,-6352,446,42,44,2025-01-27 14:11:20,0.0
-11772,-636,-6052,534,139,83,2025-01-27 14:11:20,0.0
-12032,-592,-6124,593,215,112,2025-01-27 14:11:20,0.0
-12088,-540,-6172,668,223,150,2025-01-27 14:11:20,0.0
-12168,-776,-6028,717,189,213,2025-01-27 14:11:20,0.0
-12164,-872,-5908,842,45,258,2025-01-27 14:11:20,0.0
-12144,-800,-5912,996,38,304,2025-01-27 14:11:20,0.0
-12016,-832,-5940,1052,130,330,2025-01-27 14:11:20,0.0
-11944,-800,-6180,1109,142,365,2025-01-27 14:11:20,0.0
-11948,-628,-6376,1134,104,348,2025-01-27 14:11:20,0.0
-11872,-580,-6416,1133,191,339,2025-01-27 14:11:20,0.0
-11852,-580,-6180,1167,226,319,2025-01-27 14:11:20,0.0
-11972,-564,-6220,1190,117,339,2025-01-27 14:11:20,0.0
-12024,-568,-6372,1212,-21,341,2025-01-27 14:11:20,0.0
-11960,-652,-6348,1254,-64,357,2025-01-27 14:11:20,0.0
-11760,-596,-6244,1263,-65,391,2025-01-27 14:11:20,0.0
