acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
3436,-4908,17884,-138,98,-173,2025-01-27 14:14:06,0.0
3424,-4940,17788,-140,109,-169,2025-01-27 14:14:06,0.0
3452,-4912,17744,-110,126,-160,2025-01-27 14:14:06,0.0
3380,-4896,17804,-136,148,-154,2025-01-27 14:14:06,0.0
3416,-4844,17828,-96,135,-154,2025-01-27 14:14:06,0.0
3428,-4996,17832,-110,114,-167,2025-01-27 14:14:06,0.0
3360,-4920,17884,-157,68,-165,2025-01-27 14:14:06,0.0
3480,-4992,17652,-162,64,-185,2025-01-27 14:14:06,0.0
3536,-5032,17736,-131,64,-182,2025-01-27 14:14:06,0.0
3512,-4952,17780,-123,100,-178,2025-01-27 14:14:06,0.0
3488,-4928,17792,-103,173,-164,2025-01-27 14:14:06,0.0
3532,-4872,17972,-130,256,-149,2025-01-27 14:14:06,0.0
3452,-4872,17956,-158,308,-169,2025-01-27 14:14:06,0.0
3200,-4848,18072,-187,133,-139,2025-01-27 14:14:06,0.0
3224,-5000,17872,-163,-205,-166,2025-01-27 14:14:06,0.0
3424,-5004,17832,-141,-271,-171,2025-01-27 14:14:06,0.0
3592,-4856,17696,-181,-171,-176,2025-01-27 14:14:06,0.0
3592,-4868,17676,-95,-14,-155,2025-01-27 14:14:06,0.0
3504,-4828,17960,-47,2,-190,2025-01-27 14:14:06,0.0
3596,-4852,17864,-55,55,-178,2025-01-27 14:14:06,0.0
3544,-4884,17888,-50,43,-187,2025-01-27 14:14:06,0.0
3452,-4920,17912,-108,74,-182,2025-01-27 14:14:06,0.0
3524,-4892,17908,-133,128,-171,2025-01-27 14:14:07,0.0
3496,-4820,17800,-140,191,-162,2025-01-27 14:14:07,0.0
3452,-4920,17836,-147,188,-168,2025-01-27 14:14:07,0.0
3572,-4932,17704,-159,158,-155,2025-01-27 14:14:07,0.0
3496,-4980,17928,-91,143,-167,2025-01-27 14:14:07,0.0
3408,-4904,17832,-116,131,-197,2025-01-27 14:14:07,0.0
3444,-4864,17852,-66,128,-187,2025-01-27 14:14:07,0.0
3496,-4888,17844,-113,97,-181,2025-01-27 14:14:07,0.0
3420,-4868,17920,-117,75,-147,2025-01-27 14:14:07,0.0
3588,-4908,17952,-140,112,-146,2025-01-27 14:14:07,0.0
3604,-4864,17988,-122,129,-164,2025-01-27 14:14:07,0.0
3500,-4860,17884,-111,82,-207,2025-01-27 14:14:07,0.0
3508,-4904,17976,-103,103,-177,2025-01-27 14:14:07,0.0
3564,-4924,17800,-141,82,-164,2025-01-27 14:14:07,0.0
3616,-4892,17920,-152,96,-165,2025-01-27 14:14:07,0.0
3520,-4892,17772,-125,117,-165,2025-01-27 14:14:07,0.0
3516,-4904,17868,-142,98,-172,2025-01-27 14:14:07,0.0
3624,-4836,17760,-168,145,-185,2025-01-27 14:14:07,0.0
3616,-4896,17856,-141,138,-186,2025-01-27 14:14:07,0.0
3564,-4852,17764,-129,171,-166,2025-01-27 14:14:07,0.0
3416,-4968,17952,-120,123,-172,2025-01-27 14:14:07,0.0
3584,-4820,17916,-117,99,-178,2025-01-27 14:14:07,0.0
3636,-4896,17996,-163,70,-146,2025-01-27 14:14:07,0.0
3556,-4816,17992,-113,117,-176,2025-01-27 14:14:07,0.0
3656,-4840,17960,-45,98,-182,2025-01-27 14:14:07,0.0
3584,-4868,17716,-121,146,-151,2025-01-27 14:14:07,0.0
3608,-4892,17888,-116,102,-153,2025-01-27 14:14:07,0.0
3580,-4836,17684,-147,133,-185,2025-01-27 14:14:07,0.0
3548,-4776,17888,-151,144,-196,2025-01-27 14:14:07,0.0
3552,-4868,17876,-131,148,-179,2025-01-27 14:14:07,0.0
3596,-4832,17824,-152,163,-179,2025-01-27 14:14:07,0.0
3616,-4836,17640,-154,140,-187,2025-01-27 14:14:07,0.0
3552,-4888,17976,-140,118,-159,2025-01-27 14:14:07,0.0
3584,-4904,18072,-127,138,-168,2025-01-27 14:14:07,0.0
3460,-4904,17804,-159,156,-184,2025-01-27 14:14:07,0.0
3496,-4808,17968,-142,145,-166,2025-01-27 14:14:07,0.0
3524,-4924,17816,-159,126,-148,2025-01-27 14:14:07,0.0
3640,-4848,17692,-137,83,-170,2025-01-27 14:14:07,0.0
3640,-4844,17816,-102,83,-156,2025-01-27 14:14:07,0.0
3656,-4940,17732,-102,96,-177,2025-01-27 14:14:07,0.0
3540,-4764,17944,-119,208,-177,2025-01-27 14:14:07,0.0
3576,-4788,17992,-125,313,-173,2025-01-27 14:14:07,0.0
3472,-4780,17956,-166,183,-161,2025-01-27 14:14:07,0.0
3244,-4888,17880,-108,-181,-171,2025-01-27 14:14:07,0.0
3516,-4912,17712,-160,-265,-167,2025-01-27 14:14:07,0.0
3768,-4836,17652,-189,-199,-190,2025-01-27 14:14:07,0.0
3840,-4740,17816,-137,19,-146,2025-01-27 14:14:07,0.0
